disasterNumber,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh,id
4261,043-99043-04,Maryland,WASHINGTON (COUNTY),500 Western Maryland Parkway,,Hagerstown,21740-5199,b094df7a7afe311702396a22b153e335a1bc45f2,2025-07-20T15:03:00.489Z,04ca244c-98a9-4638-92ec-c79df50d5728
4264,000-U0MTJ-00,New Jersey,DELAWARE RIVER PORT AUTHORITY,2 Riverside Drive,,Camden,08101-1949,9fd953c6b23375acd23ae41fa16a6d2fe66a572f,2025-07-20T15:03:00.489Z,83e4ea28-9188-4cda-8e71-49d8e5b8ebe2
4216,225-74316-00,Kentucky,STURGIS,106 W.6th Street,,Sturgis,42459-0000,80db3b66d5e2cf3650df83b58a48598d79706681,2025-07-20T15:03:00.489Z,02fbe758-4f7c-4522-ad8c-b49d0d9a873a
4230,085-99085-00,Kansas,JACKSON (COUNTY),400 New York St,,Holton,66436-0000,97a6b8258ff425eb3f9c94ee82585430b834a6fe,2025-07-20T15:03:00.489Z,38fe2919-b342-4e2a-aaa1-b91d70da4e5b
4238,041-38504-00,Missouri,KEYTESVILLE (TOWNSHIP OF),202 N John F. Kennedy Ave.,,Keytesville,65261-0000,9be29a1f4f62a7f1b7c6d12ffda1792863209dff,2025-07-20T15:03:00.489Z,ea526798-dd65-43ac-a17a-e60a99a809f8
1763,067-UT85A-00,Iowa,FLOYD COUNTY SECONDARY ROADS,600 18TH STREET,,CHARLES CITY,50616-0000,0be969d67ed1b87e466a86dd138f55c72a5dbc10,2025-07-20T15:03:00.489Z,e957ea62-231f-43c7-b94b-b5e617469117
4089,009-U4U5C-00,Rhode Island,SHELTER HARBOR FIRE DISTRICT,88 Donizetti Rd.,,Westerly,02891-0000,99913950dd0eeab48c5a41ed73c1c04a02d89a09,2025-07-20T15:03:00.489Z,cde13ddc-0795-4b2c-a2d7-2b309b937872
1650,017-04033-00,New York,"BAINBRIDGE, VILLAGE OF",33 WEST MAIN ST,,BAINBRIDGE,13733-0000,bfa03f1616e20177c5536d51dd246bb2b10d1ba6,2025-07-20T15:03:00.489Z,3c680c31-f171-4fdb-96f4-4e84368924a8
1763,017-U88FP-00,Iowa,COMMUNITY BASED SERVICES,117 1ST AVENUE NORTH EAST,,WAVERLY,50677-0000,1ea7d08a90fe769c837777e5a44f1fa712a0b465,2025-07-20T15:03:00.489Z,8d62e2e6-eccb-484d-8e6e-51feacfe16ff
4021,029-34680-00,New Jersey,JACKSON (TOWNSHIP OF),95 West Veterans Highway,,Jackson,08527-0000,19c5a598ef7f56bfa01c08bc3932da6b7f587c0b,2025-07-20T15:03:00.489Z,03a8a4a6-4453-42be-acbe-109a5e06c079
1976,223-52590-00,Kentucky,MILTON,10179 Hwy 421 N,,Milton,40045-0000,513fec7ec3484f4b4042df799b26e6e14a525555,2025-07-20T15:03:00.489Z,12ed378d-6732-4607-a993-7a06ea8494ba
1971,093-UBC8H-00,Alabama,MARION COUNTY PUBLIC WATER AUTHORITY,130 Industrial Drive,,Hamilton,35570-0000,6184bdb0f929b46837fc71bb081c3158177cf176,2025-07-20T15:03:00.489Z,5c53d27c-188f-4681-b889-2c272e5e9326
1818,075-00F9B-00,Kentucky,FULTON ELECTRIC SYSTEM,501 Walnut Streeet,,Fulton,42041-0000,9abe0a4c5e69c73d688701caa1b1266657d30ae2,2025-07-20T15:03:00.489Z,16f8e062-9ae1-41c0-9dd8-f5f1c7643cff
1979,157-U4TFH-00,Tennessee,MEMPHIS-SHELBY COUNTY AIRPORT AUTHORITY,2491 Winchester Road,Suite 113,Memphis,38116-0000,9fe8f45f56ac3ae6706a6251e8e3fe3ae020afd4,2025-07-20T15:03:00.489Z,cf1ec1dd-9d3b-4005-ae73-ca3e053710f1
1818,111-05068-00,Kentucky,BEECHWOOD VILLAGE,Shelbyville Road Plaza,,Louisville,40207-0000,647f0ccc875baf3b4026976d1c705a1a1ac97908,2025-07-20T15:03:00.489Z,129c9331-e289-4bb3-987e-733f5e8813f6
4211,001-99001-00,Tennessee,ANDERSON (COUNTY),111 S. Charles G. seviers Blvd,,Clinton,37716-0000,c17b722eaefcf27c1d55e60c688a1c5ed15200f0,2025-07-20T15:03:00.489Z,706aa33e-fbe6-44ab-9d1e-13f2cb6ba1d1
4211,175-99175-00,Tennessee,VAN BUREN (COUNTY),455 College Street,,Spencer,38585-0000,4e3bd89fcae1012c2292c4e3787ab834b741bb03,2025-07-20T15:03:00.489Z,d6828af2-b452-4f4f-ab33-19683c68648d
4029,471-99471-00,Texas,WALKER (COUNTY),1301 Sam Houston Avenue,,Huntsville,77340-0000,dc2cdc312a5be6ce8b22eaf3d90cf488661cbc78,2025-07-20T15:03:00.489Z,010bf2be-f186-4923-b53a-eceeff403840
4091,029-UZ4S5-00,Maryland,KENT COUNTY DPW - ROADS DIVISION,"709 Morgnec Road, Suite 103 ",,Chestertown ,21620-0000,9f96e7cf9b6ded3d845fd03372f340a9bf501280,2025-07-20T15:03:00.489Z,850b0a5c-61c6-402f-83c3-456fe2f314ed
1545,099-07912-00,Florida,PALM BEACH COMMUNITY COLLEGE,4200 CONGRESS,,LAKE WORTH,33461-0000,4692389137d031a431c18cfdb0d2b2dabffdc845,2025-07-20T15:03:00.489Z,8f49259c-839c-4331-a56f-fba3f224f4f1
4091,033-0998E-00,Maryland,PRINCE GEORGES COMMUNITY CLG,301 Largo Road ,,Largo ,20774-0000,b3810275c4d592479bb8e6ec9781e7681a5e69bb,2025-07-20T15:03:00.489Z,674e292a-cef1-4f4d-9699-457e46a666d4
1807,000-U8TG9-01,Virgin Islands of the U.S.,V.I. TERRITORIAL EMERGENCY MANAGEMENT AGENCY,"#2C CONTANT, AQ BUILDING",,CHARLOTTE AMALIE,00802-0000,b799675478fe95dfbdce43115055d214b478a4aa,2025-07-20T15:03:00.489Z,0476c1c8-4aa5-4c25-9772-dbe5f3386fa5
1539,019-52125-00,Florida,"ORANGE PARK, TOWN OF",700 ASH ST,,ORANGE PARK,32073-0000,659a6916eb704622c68d1cc2c0cc75919bcd0222,2025-07-20T15:03:00.489Z,6bef671c-066a-4fea-9a33-62bdde73a02c
1763,011-UD4M6-00,Iowa,"KEYSTONE, CITY OF",208 1ST STREET,,KEYSTONE,52249-0000,bba07eab03872e93f220420b8fe795c83cb999f0,2025-07-20T15:03:00.489Z,9d17cd3b-f6d7-48d0-a700-07f0e8510f41
1545,011-UU77Y-00,Florida,ST JOHNS REHAB. HOSPITAL & NURSING CENTER,3075 N.W. 35TH AVENUE,,LAUDERDALE LAKES,33311-0000,9dcc8ae40cf00bdbeece3028038636ee3d08cb56,2025-07-20T15:03:00.489Z,2bf0afe1-d53b-4f87-9d48-c9f4aa830698
4292,081-45224-00,Pennsylvania,LOYALSOCK (TOWNSHIP OF),2501 East Third Street,,Williamsport,17701-0000,03afa1bcfad607e0e2c19d3e3b7668dd4c4432b7,2025-07-20T15:03:00.489Z,2b8a2ca8-5b35-43a6-8d0c-7ea524773efb
4091,045-UM3LP-00,Maryland,FRUITLAND VOLUNTEER FIRE DEPARTMENT,104 East Main Street,,Fruitland,21826-0000,91ee138d153ff129aafb473ac6f764eb7ca5537c,2025-07-20T15:03:00.489Z,2fc5dbc4-5737-40e7-a7ea-f178bb7b110f
4031,077-54881-00,New York,ONEONTA,258 Main Street,,Onemta,13820-0000,a5ff2548a3a0ca2b3c62208a2117331bcf76a27c,2025-07-20T15:03:00.489Z,4f6185df-99cc-4bb1-853d-2dbf45895d57
1976,000-U0014-00,Kentucky,KY DEPARTMENT OF TRANSPORTATION,200 Mero Street,"3rd Floor, Division of Maintenance",Frankfort,40622-0000,0609d0fff672d6d43dcee4b132fc37abeaada750,2025-07-20T15:03:00.489Z,4ccdf211-4774-45a8-99f6-79edbcef174a
4031,007-17EF6-00,New York,HARPURSVILLE FIRE DEPT,2 Main Street,,Harpursville,13787-0000,e167b0c958ac080b9124fa79593f58fa101367eb,2025-07-20T15:03:00.489Z,fae2e1b5-b6e2-4291-bda5-f9df4baa643b
4022,003-42850-00,Vermont,MANCHESTER (TOWN OF),6039 Main Street,,Manchester,05255-0000,9a120bab0627a183890fe5f071f26b11347302cd,2025-07-20T15:03:00.489Z,e055dee1-328a-480e-8806-e6393cf16be2
4028,021-54100-00,Massachusetts,PLAINVILLE (TOWN OF),142 South Street,,Plainville,02762-0000,0d265595f038db03bee67bfce2144ca6a9699679,2025-07-20T15:03:00.489Z,cf2bae34-07e7-4434-a642-3e2b4b69853b
1841,151-65226-00,Kentucky,RICHMOND,239 West Main Street,,Richmond,40475-0000,0ba20a01e4dad98a5f1a2f1b657e797d2f901b2a,2025-07-20T15:03:00.489Z,daf4016e-453a-4765-b625-e3cff05066ed
4160,033-99033-00,Arkansas,CRAWFORD (COUNTY),3703 Pointer Trail E.,,Van Buren,72956-0000,57a65e2ec907c14d45fcb520b4bfbd980d600947,2025-07-20T15:03:00.489Z,e970c607-5165-4c41-9d7c-528fa912eab1
1818,049-UHLB5-00,Kentucky,CLARK REGIONAL MEDICAL CENTER,1107 W. Lexington Ave,,Winchester,40391-0000,b6f2a3f0242e7d5f160acd2a695da7beb4582ea1,2025-07-20T15:03:00.489Z,39b31b86-cdf1-4e1a-b4c0-01abcbf3c4ba
4155,000-UCQJ5-00,South Dakota,"WEST CENTRAL ELECTRIC COOP., INC.",204 N Main St,,Murdo,57559-0017,0fc045b55a975155328155c235035cf9719d5a4f,2025-07-20T15:03:00.489Z,0337348e-fd11-445e-a861-ca9a8b7f6cfd
4028,003-16180-00,Massachusetts,DALTON (TOWN OF),462 Main St.,,Dalton,01226-0000,8cf75e9161cfa2524a4d4371782b2ac9ebc30dc4,2025-07-20T15:03:00.489Z,dd0dfc58-d258-4b9a-b85d-77f2e74b8e95
4167,059-99059-00,North Carolina,DAVIE (COUNTY),123 S. Main St,,Mocksville,27028-0000,3bebf1f7a9b9d17b96cc0e154667ee5ad5f22652,2025-07-20T15:03:00.489Z,8aae4600-28c7-4cbc-b1fd-32848120dab7
1974,157-99157-00,Tennessee,SHELBY (COUNTY),160 N Main,,Memphis,38103-0000,10235a2bb1e7a5ead34bde883c42cd1dbd06c089,2025-07-20T15:03:00.489Z,3bc07e61-9031-422f-8034-1afca53e60ff
1994,013-79740-00,Massachusetts,WILBRAHAM (TOWN OF),240 Springfield St.,,Wilbraham,01095-0000,d576725dc14b4e9b05d6c6e910cd0192cd5e58d6,2025-07-20T15:03:00.489Z,3a24f61b-5865-4f6c-9dc1-a5c5952b1dd7
4189,127-99127-00,Tennessee,MOORE (COUNTY),680 Bonneville Highway,,Lynchburg,37352-0000,fe4b565b8591b9d9f587a98e2eed7fddb894c48f,2025-07-20T15:03:00.489Z,e7532c05-a9bd-4912-a329-2edb308bff6c
4146,021-94094-00,North Carolina,WOODFIN (TOWN OF),90 ELK MOUNTAIN ROAD,,WOODFIN,28804-0000,55840bdf31ed8cb3bd58bfb00cd5a02dac9691d5,2025-07-20T15:03:00.489Z,6cf1b400-631d-44ca-855f-b7cb71bdd7aa
4107,000-UGUVP-00,Rhode Island,DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,235 Promenade Street,,Providence,02908-0000,83de52edbf4072c1ce26f4b56fbbe3309e2cfef6,2025-07-20T15:03:00.489Z,bcf32c93-79c9-45d6-a2c6-24dd51b40c87
4167,000-UKWAX-00,North Carolina,GUILFORD TECHNICAL COMMUNITY COLLEGE,601 High Point Rd,,Jamestown,27282-0000,6eac9408b95f69e35836ad67200b8ab16bbbbd6d,2025-07-20T15:03:00.489Z,f041650b-ebfc-4107-9d6e-795982ffd9d5
4196,119-99119-00,Kentucky,KNOTT (COUNTY),40 Center Street,,Hindman,41822-0000,48409257f5a4cc326cae03f862e64c4fc31c3d18,2025-07-20T15:03:00.489Z,202a6a25-d2c1-4b24-9a4d-7285118c72d4
1561,099-26050-00,Florida,"GLEN RIDGE, TOWN OF",1501 GLEN ROAD,,GLEN RIDGE,33406-0000,95fbc3b64436f907ad22da330d9cb06c9b375f4e,2025-07-20T15:03:00.489Z,648c07b2-b6c4-4fce-abc5-9599a19f868c
4069,000-U4IM4-00,Minnesota,MEEKER COOPERATIVE LIGHT AND POWER ASSOC.,1725 US Highway 12 East,,Litchfield,55355-0000,65a90edb7d99382c42a630553b9566b5e962da32,2025-07-20T15:03:00.489Z,30319db1-fed1-4beb-adea-8a7c20c8e462
1818,000-UHB7V-00,Kentucky,CRITTENDEN-LIVINGSTON COUNTY WATER DISTRICT,620 East Main Street,,Salem,42078-0000,4b51851c252942664e272ca4a90c64be1a0ac606,2025-07-20T15:03:00.489Z,415b9a54-e62b-48eb-a539-d07388e04389
1545,000-UJEID-00,Florida,"SAFESPACE, INC",1845 17TH AVE,,VERO BEACH,32961-0000,c150a1fa46d00df61cacf627751cfb4963e57528,2025-07-20T15:03:00.489Z,00dd381a-4ca4-41b4-b0fb-dc98784f4f4f
1561,000-UTCF9-00,Florida,"WITHLACOOCHEE RIVER ELECTRIC COOPERATIVE, INC.",19491 21ST ST,,DADE CITY,33525-0000,fbfda04877bb0dc67aaf7895c4364508387a0f1b,2025-07-20T15:03:00.489Z,8fe7b847-0e6e-4350-907a-bfcd3eaf19d6
1539,000-U59IF-00,Florida,"THE CENTER FOR DRUG FREE LIVING, INC.",205 SOUTH EOLA DRIVE,,ORLANDO,32801-0000,d8d20334aed818ae860010304454455f5c486f79,2025-07-20T15:03:00.489Z,54b48f66-d692-4701-be09-2f86461315ed
4251,099-034A1-00,Alabama,MONROE COUNTY SCHOOL SUPT,"65 Alabama Ave Room 127, Monroe Co. Court House",,Monroeville,36460-0000,2997a1442edcc32b0a2c153d4dcb2dcb92204217,2025-07-20T15:03:00.489Z,6235d2ff-713d-4552-b218-fea367464dc8
1659,051-UCDHB-00,New Mexico,LOWER LAS ANIMAS CREEK DITCH ASSOCIATION,P O BOX 18,,CABALLO,87931-0000,c8af9d3bbc24f1574345632de7f586a3bf763b00,2025-07-20T15:03:00.489Z,073eb96d-4b7b-4bd4-a99e-338bb9dd1794
1763,113-016FD-00,Iowa,AREA AMBULANCE  AUTHORITY,1030 MOUNT VERNON ROAD SE,,CEDAR RAPIDS,52403-0000,2ffd5e4cb3e95672134ee9c7e1a1f8b5a4b5b94c,2025-07-20T15:03:00.489Z,5ad0922e-b59d-4788-aff5-0527ba65113c
1539,071-10275-00,Florida,"CAPE CORAL, CITY OF",1015 CULTURAL PARK BLVD.,,CAPE CORAL,33990-0000,1decd24577ef7a6e717a05da892f0144944c9e4b,2025-07-20T15:03:00.489Z,c70dba6f-0abd-44d1-a730-b0f834851ca5
1539,073-70600-00,Florida,"TALLAHASSEE, CITY OF",300 SOUTH ADAMS ST,,TALLAHASSEE,32301-0000,e1daa2ca495cb9a4bbd448aacb83ba1cab8487be,2025-07-20T15:03:00.489Z,c51d15cf-64cd-42b0-b1ad-bb256efdeb66
1976,225-74316-00,Kentucky,STURGIS,106 West 6th Street ,,Sturgis ,42459-0000,3c3a2aeee2798092713971f5f6a7f869245f8e66,2025-07-20T15:03:00.489Z,b36d6fe2-b7f2-42e7-8b75-5a9162097ec6
1763,061-66810-00,Iowa,RICKARDSVILLE,20494 SAINT JOSEPHS DRIVE,,RICKARDSVILLE,52039-0000,106c905a5e8f167894f3e1ec48734db235fed8ee,2025-07-20T15:03:00.489Z,5cff08a3-7a00-4664-a7f6-6064e025ff44
1650,017-08AAF-00,New York,PRESTON FIRE DISTRICT,124 CR 19,,OXFORD,13830-0000,e704df1bb02627b2a10d321a494446720775b0f9,2025-07-20T15:03:00.489Z,b75245bb-475d-4f64-9394-c0eba01ac2bf
1545,121-UTHPN-00,Florida,SUWANNEE COUNTY SHERIFF'S OFFICE,200 S. OHIO AVENUE,,LIVE OAK,32064-0000,f09b52069fbbb99fcb4b69f8655442428a4fef4e,2025-07-20T15:03:00.489Z,9a8c156b-111c-4486-9784-329a7d5a9966
1602,086-56625-00,Florida,"PINECREST, VILLAGE OF",12645 PINECREST PKWY,,PINECREST,33156-0000,22e48fd7bb718529bb3d513a99d933f76a56245a,2025-07-20T15:03:00.489Z,31dd13d8-3cc8-4c5a-9dd9-a5cd7139f8f6
1650,105-UBY0D-00,New York,BEAVERKILL VALLEY FIRE CO.,1524 BEAVERKILL ROAD,,LEW BEACH,12758-0000,121de4f80e3f80fd7cf10f6ca7b68684df5e7450,2025-07-20T15:03:00.489Z,e1b1187e-d903-4874-8722-742a95c2f20e
1763,000-UX9OV-00,Iowa,IOWA LAKES ELECTRIC COOPERATIVE,702 SOUTH 1ST STREET,,ESTHERVILLE,51334-0000,8bc31a5d263f9e5b073a2a745e0fcd9951e2ce52,2025-07-20T15:03:00.489Z,a483cd4f-3176-47ac-a0b2-5194cead7e9b
4304,185-U0C7L-00,Kansas,STAFFORD COUNTY ROAD DEPARTMENT,209 N. Broadway,,St. John,67576-0000,73acab121e811a1c2f5eb2f7005410242a125a9c,2025-07-20T15:03:00.489Z,29c4d1fc-af35-4478-82b1-63bfc5a840e1
4102,063-99063-00,Louisiana,LIVINGSTON (PARISH),20355 Government Blvd,,Livingston,70754-0000,fdeea3e7c726541128ff296b0847cd08083df0cc,2025-07-20T15:03:00.489Z,f17d674c-9d21-4643-86a2-e00844c5b846
1976,089-33004-00,Kentucky,GREENUP,1005 Walnut St.,,Greenup,41144-0000,ffaaabadf71a538293f6f002d6cfb2d3ab508934,2025-07-20T15:03:00.489Z,67c647ca-7a27-4016-80ad-ec2b34dedb24
1818,000-U19QZ-00,Kentucky,WEST KENTUCKY RURAL TELEPHONE COOPERATIVE,237 North 8th Street,,Mayfield,42066-0000,cd33008aa1c234f77d32d4825959eb58778ef68d,2025-07-20T15:03:00.489Z,860eea1d-4700-4bc4-8a9b-4ee4284fe822
4143,009-18850-00,Arkansas,DIAMOND CITY,232 Grand Avenue,,Diamond City ,72644-0000,bf9011be9940015beb2935a9605f68c109330f65,2025-07-20T15:03:00.489Z,478ba092-b0d0-4fbf-8cb4-f07c8bc906a9
4031,025-78036-00,New York,WALTON,21 North Street,,Walton,13856-0000,d7c0d47493843d427e58d468ccff6aaf1f787413,2025-07-20T15:03:00.489Z,41a445d8-75f8-42ff-912b-4813454b4aaa
4107,009-67460-00,Rhode Island,SOUTH KINGSTOWN (TOWN OF),180 High Street,,Wakefield,02879-0000,d4866c05e11fea324fea844efd55849f3610b2ef,2025-07-20T15:03:00.489Z,ace68c1b-9ea4-4e10-8e75-0f4338cbad14
4211,145-99145-00,Tennessee,ROANE (COUNTY),220 North Third Street,,Kingston,37763-0000,ce22fdeb77166f963d1655afce409dc5adfaa12a,2025-07-20T15:03:00.489Z,9b4c4dc0-8219-4442-873d-e1f9cc693832
4069,115-63220-00,Minnesota,STURGEON LAKE,3084 Farm to Market Road ,,Sturgeon Lake,55783-0000,a6a252c4cdce891f106b4366dc2fca3bc77f48bd,2025-07-20T15:03:00.489Z,0577fc11-5d00-469a-9e27-4893be022fe0
4069,017-U3NAS-00,Minnesota,CLOQUET AREA FIRE DISTRICT,2801 Dewey Avenue,,Cloquet,55720-0000,048b5e0cc846b2a25db31f7ee97e99d1294edbf1,2025-07-20T15:03:00.489Z,57c3eaf6-456b-4e04-b911-608129c4d72c
1859,000-UNYQ8-00,American Samoa,HIGH COURT OF AMERICAN SAMOA,P O Box 309,,Pago Pago,96799-0000,e346b313c4f2ee4412fd672c6b65a4a9543db157,2025-07-20T15:03:00.489Z,7a486815-556d-4bfd-89c5-aa36714845bb
1971,107-UKL72-00,Alabama,REFORM HOUSING AUTHORITY,510 5th Court NW,,Reform,35481-0000,a081ea3ca8c039c9a4fb10e5d2dbfa72379d6060,2025-07-20T15:03:00.489Z,9c607d29-96a0-4b7a-a31e-f0d59d0aa945
4026,009-07700-00,New Hampshire,BRISTOL (TOWN OF),230 Lake Street,,Bristol,03222-0000,62d434bbe29cc7e8749e45670f6401c84ba64b8e,2025-07-20T15:03:00.489Z,ef892fcd-5776-458e-be7d-2847387ee3e7
1792,019-20575-00,Louisiana,DEQUINCY,300 N. Holly Street,,De Quincy,70633-0000,7c459e14a65963c9d042fa5105cc758241e23c85,2025-07-20T15:03:00.489Z,a2988e9d-d419-4e66-a3d5-cf0b9d62d522
4167,000-U2J38-00,North Carolina,NC EMERGENCY MANAGEMENT,1636 Gold Star Drive,,Raleigh,27607-3371,0475eb58c418d774d69111f1edf2e8f766ee501d,2025-07-20T15:03:00.489Z,d48eaeab-a9c6-414f-827c-0e17122c6389
4211,133-99133-00,Tennessee,OVERTON (COUNTY),317 East University Street,Suite #1,Livingston,38570-0000,4a4c20ee3059e6bd9e5ae1b271ad43ed1f511c70,2025-07-20T15:03:00.489Z,63e43723-e89b-4e42-b418-745a1017f834
4264,009-02320-00,New Jersey,AVALON,3100 Dune Drive,,Avalon,08202-0000,7faf5738c2c0eec3895757b4ff760c04a6b48051,2025-07-20T15:03:00.489Z,e123b8dd-fa97-4452-81e5-15aed1080278
4264,019-17170-00,New Jersey,DELAWARE (TOWNSHIP OF),816 Sergeantsville Road,,Stockton,08559-0000,f649d00b61639787f78442170570df91fbae0481,2025-07-20T15:03:00.489Z,a001a557-289a-468a-a082-d93c177190ff
4264,023-UGIOU-00,New Jersey,OLD BRIDGE BOARD OF EDUCATION,4207 Highway 516,,Matawan,07747-7026,45b8ec7576a85b52f9ac90e7e77a608768b168a1,2025-07-20T15:03:00.489Z,617a917a-b8f7-4c8b-9314-ad5f8383150c
4311,005-82620-00,Utah,WELLSVILLE,75 East Main,,Wellsville,84339-0000,8d019531f209b1ad31e15080c7236ec92b91e046,2025-07-20T15:03:00.489Z,dcd8e6af-ebc4-4499-9ccf-390e1da22fa5
1561,107-15375-00,Florida,"CRESCENT CITY, CITY OF",115 N. SUMMIT STREET,,CRESCENT CITY,32112-0000,5e5b1cee482621aadaa4f768112392405a5adf9a,2025-07-20T15:03:00.489Z,eff88490-f708-4d19-8d42-d70f4805d34b
1561,099-U34ED-00,Florida,PAHOKEE WATER CONTROL DISTRICT,2832 NORTH MAIN STREET,,BELLE GLADE,33430-0000,0a351bafa7dcff4c0b8d5bf94739d89242a668c7,2025-07-20T15:03:00.489Z,fd1ef625-088d-4230-bd11-e9419cf01ae9
1971,073-UFF0Q-00,Alabama,MCADORY AREA FIRE DISTRICT,6841 Pocahontas Road,,Bessemer,35022-0000,474062b90325d8e394be2fc27f1e3d7fe34acc19,2025-07-20T15:03:00.489Z,4cc4bd25-d9c6-4ae5-9491-a2eb636c45bb
4069,131-07714-00,Minnesota,BRIDGEWATER (TOWNSHIP OF),5873 145th Street East,,Northfield,55057-0000,9afbeb322983ab5c66d8c396015dabb960dd5f90,2025-07-20T15:03:00.489Z,4b1a4797-615c-4049-b4b3-8bbdc94771bb
1968,053-48872-00,California,MONTEREY,"735 Pacific Street, Suite A",,Monterey,95004-2818,4e2d9a029e08d8589d8b65ea748ff28cde79e1a5,2025-07-20T15:03:00.489Z,6d1f899f-0b16-4e34-887f-26d6c9bcca37
1976,117-79698-00,Kentucky,VILLA HILLS,720 Rogers Road,,Villa Hills,41017-0000,495de93dea493a338383e0494ef8e7ab182d438d,2025-07-20T15:03:00.489Z,992eefca-e3d7-4cb5-af77-1040aa23bf18
4091,025-37600-00,Maryland,HAVRE DE GRACE,711 Pennington Avenue,,Havre de Grace,21078-0000,99f63a78127b71af3376c83ea1419961e74487ed,2025-07-20T15:03:00.489Z,56bae1b8-12f3-4cbd-8b6f-8888e4e5a4ae
4143,007-66080-00,Arkansas,SPRINGDALE,201 Spring Street,,Springdale,72764-0000,b695c9db7002bbac1de695ffdde21766419fb2a0,2025-07-20T15:03:00.489Z,0c287924-aa68-47da-8cf8-4b83b2af13ec
4107,009-U4U5C-00,Rhode Island,SHELTER HARBOR FIRE DISTRICT,88 Donizetti Road,,Westerly,02891-0000,a830e935d8c395dd0d82a6de70c70480115fd439,2025-07-20T15:03:00.489Z,58194170-2f9b-4c68-b4e5-bc8b85a2249c
1841,085-99085-00,Kentucky,GRAYSON (COUNTY),104 W. Main Street,,Leitchfield,42754-0000,966e838c98681f83ad9c49e279926ead800de182,2025-07-20T15:03:00.489Z,aef1866a-c208-4cb6-943a-8a195bc1f999
1818,117-24778-00,Kentucky,ELSMERE,318 Garvey Avenue,,Elsmere,41018-0000,de5b1f08aabe7bbf3378769771125b57158862f2,2025-07-20T15:03:00.489Z,aefc2e2b-b98e-424b-b00e-6c9182be3cef
1561,009-00026-00,Florida,"FLORIDA INSTITUTE OF TECHNOLOGY, INC.",150 E UNIVERSITY BLVD,,Melbourne,32901-0000,2df684086cce701d302091726aa6e225dd472825,2025-07-20T15:03:00.489Z,0f1b5468-b354-472a-b774-bf2dbda98f01
1545,009-58475-00,Florida,PORT MALABAR,215 HOLIDAY PARK BLVD,,PALM BAY,32907-0000,99c1cf1fddcb2d4993ac00770f93f1ee0e153498,2025-07-20T15:03:00.489Z,bf177656-1a84-48e9-8758-40247882254b
1239,465-00065-00,Texas,VAL VERDE  REGIONAL  MEDICAL CENTER,,,,-0000,cbfeb064112b44e904603969737ae9c7124f9cca,2025-07-20T15:03:00.489Z,711735e3-8328-4864-8120-9bcf944ddf78
1539,103-33675-00,Florida,"INDIAN SHORES, TOWN OF",19305 GULF BOULEVARD,,INDIAN SHORES,33785-0000,cff485b8b7bbeba8c93696b44f9614007e9c5996,2025-07-20T15:03:00.489Z,51d8d81a-6aba-4956-9abe-21ad08f1ddea
1650,107-06145-00,New York,BERKSHIRE (TOWN OF),12633 RT. 38,,BERKSHIRE,13736-0000,f9127c8f8d985fb31fccb83792fca61579eb2053,2025-07-20T15:03:00.489Z,3f19408c-bcf7-4f29-adad-d8e487e3f1b6
4091,019-U2H3P-00,Maryland,DORCHESTER CO. EMERGENCY MANAGEMENT,829 Fieldcrest Road,,Cambridge,21613-0000,b524f38e532e72b69038e7dfbe797a984b835288,2025-07-20T15:03:00.489Z,4530a555-866e-4a92-bde4-511dd700d911
4256,093-25100-00,Oklahoma,FAIRVIEW,203 E Central,,Fairview,73737-0000,f4f7ea6d5dfc2c690037e863b6891013fae70d4c,2025-07-20T15:03:00.489Z,a33d0f82-a722-4461-be0f-9e5b87d7c74c
4290,047-03934-00,Minnesota,BATH (TOWNSHIP OF),29737 762ND AVE,,CLARKS GROVE,56016-0000,9044b9dc5893b489b8ad152414bf1c0624b810db,2025-07-20T15:03:00.489Z,43bef8bf-1d8a-4de6-b8f3-9b3076bfb6ce
4290,055-09244-00,Minnesota,CALEDONIA (TOWNSHIP OF),14298 RUSTIC RD,,CALEDONIA,55921-8701,c97bc9c2080e83248af3d78f26aa316b29265b6a,2025-07-20T15:03:00.489Z,e03b4da1-403e-41b6-a561-daa576221072
1602,011-U277E-00,Florida,SOUTH BROWARD DRAINAGE DISTRICT,6591 SW 160 AVENUE,,SOUTHWEST RANCHES,33331-0000,3dfe4b26a58dd4b482849d17fcc5499039381857,2025-07-20T15:03:00.489Z,0f58a263-3ce2-4391-9cb7-f0164d5bf3b9
4261,021-52425-00,Maryland,MIDDLETOWN,31 West Main Street,,Middletown,21769-0000,ee9dabf59b85a6727000f1ef28905ad8559c2580,2025-07-20T15:03:00.489Z,5b07a94b-cc55-4b06-b8cf-8eefbfa0aa6a
1602,011-UALSJ-00,Florida,"ARCHWAYS, INC.",919 NE 13 STREET,,FORT LAUDERDALE,33304-0000,6a2c542cf9fcf5faab64255e50007dafd0ba13a9,2025-07-20T15:03:00.489Z,2b7d21b7-cb30-49de-a7c8-8262a443234e
1763,133-UDQ6F-00,Iowa,OLIVER LAKE LATERAL NO. 1 DRAINAGE DISTRICT,COURTHOUSE,610 IOWA AVENUE,ONAWA,51040-0000,13870326ffe8dd5262bd1e298bc85465f5202eee,2025-07-20T15:03:00.489Z,a9f538a0-7864-4ed4-8c9a-d8e50feaa8d4
