disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
1445,AK,Kenai Peninsula (Borough),SEWARD,99664,57,1006.5,43,57370.59,14,29,0,0,0,27,52503.44,43333.08,0.0,9170.36,24,3,0,0,f7c3d2f2-7eb9-4ca6-9410-cafa776e530d
1445,AK,Kenai Peninsula (Borough), SEWARD,99664,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3588d68b-eabd-44b4-8f5d-c88a1693e627
1445,AK,Kenai Peninsula (Borough),SOLDOTNA,99669,3,2646.29,3,7938.87,1,2,0,0,0,2,9130.87,7938.87,1192.0,0.0,0,2,0,0,9848b996-21c5-4062-96b9-bd043d090a99
1445,AK,Kenai Peninsula (Borough),STERLING,99675,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,36c79e76-f6dd-4c87-96dc-a069287a9471
1445,AK,Kodiak Island (Borough),CHIGNIK,99564,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,674449ec-9f41-4d23-bef9-3dc26c9827b9
1445,AK,Kodiak Island (Borough),CHIGNIK LAGOON,99565,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,a5fb943c-4113-4970-8380-58e65c5b38b0
1445,AK,Kodiak Island (Borough),CHIGNIK LAKE,99548,1,4881.15,1,4881.15,0,1,0,0,0,1,4881.15,4881.15,0.0,0.0,0,1,0,0,4ff6b7d2-2812-41e6-9fe7-03468c0d92ef
1445,AK,Kodiak Island (Borough),KODIAK,99615,26,3187.03,20,82862.89,0,19,0,0,1,14,17460.84,17110.84,0.0,350.0,13,1,0,0,1a3390ba-b3bf-4af1-9eb1-d84fbae187c0
1445,AK,Kodiak Island (Borough),PORT LIONS,99550,1,0.0,1,0.0,1,0,0,0,0,1,550.0,0.0,0.0,550.0,1,0,0,0,5f7bf186-2b2c-448a-b848-b556cedef747
1446,GU,Guam (County-equivalent),ADACAO,96913,2,33309.91,2,66619.82,0,0,0,1,1,2,35273.31,10000.0,5328.0,19945.31,0,0,2,0,662306ee-100d-4d15-9d2b-a124614de022
1446,GU,Guam (County-equivalent),ADELUP,96910,1,808.46,1,808.46,0,1,0,0,0,1,3964.46,808.46,3156.0,0.0,0,1,0,0,b3993f30-efe9-451c-b0c0-613df75d65ab
1446,GU,Guam (County-equivalent),AFAME,96910,1,5052.8,1,5052.8,0,1,0,0,0,1,5052.8,947.98,0.0,4104.82,0,1,0,0,61ad01ba-c535-4078-9533-a442c363dfe8
1446,GU,Guam (County-equivalent),AGAFADUMAS,96911,1,5176.3,1,5176.3,0,1,0,0,0,1,4773.85,1044.81,0.0,3729.04,0,1,0,0,2e49193c-1e14-4dc1-9daa-18943d4f54de
1446,GU,Guam (County-equivalent),AGAFAGUMAS,96921,1,0.0,1,0.0,1,0,0,0,0,1,6719.01,502.4,0.0,6216.61,0,1,0,0,39644b14-148f-4887-841a-6442f4a25541
1446,GU,Guam (County-equivalent),AGAFAGUMAS,96929,1,29853.91,1,29853.91,0,0,0,1,0,1,25000.0,5000.0,3957.0,16043.0,0,0,1,1,5973a099-382d-49e2-943c-6b748f8ef198
1446,GU,Guam (County-equivalent),AGAFA GUMAS   YIGO,96929,1,30217.24,1,30217.24,0,0,0,0,1,1,24730.76,5000.0,4449.0,15281.76,0,0,1,0,22a21dcf-cf1c-44a4-8ad9-41634725b492
1446,GU,Guam (County-equivalent),AGAFAGUMAS  YIGO,96929,1,371.1,1,371.1,0,1,0,0,0,1,371.1,125.1,0.0,246.0,1,0,0,0,c17bfa14-2737-4242-a93b-bef0cb8d369d
1446,GU,Guam (County-equivalent),AGANA,96910,4,6077.38,2,24309.5,1,0,0,1,0,1,14818.3,5000.0,2664.0,7154.3,0,0,1,0,073438e4-e7fa-4243-99cc-e91ad0a699da
1446,GU,Guam (County-equivalent),AGANA,96929,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,b184b0d3-ffa8-45e7-ac0b-f09c938381fe
1446,GU,Guam (County-equivalent),AGANA,96932,8,12160.33,7,97282.6,0,4,1,1,1,7,76588.62,15564.09,12045.0,48979.53,1,0,6,0,5bad2e86-f609-41b5-a701-d2d6e3409af8
1446,GU,Guam (County-equivalent),AGANA,96951,1,12836.28,1,12836.28,0,0,1,0,0,1,12851.58,5000.0,2664.0,5187.58,0,0,1,0,7eabc27a-5fcc-4bab-8705-6d6f97eb3d16
1446,GU,Guam (County-equivalent), AGANA HEIGHTS,96910,1,14196.05,1,14196.05,0,0,1,0,0,1,17008.98,5000.0,3957.0,8051.98,0,0,1,0,18fe0d8f-df9f-4785-9af5-b112f9176343
1446,GU,Guam (County-equivalent),AGANA HEIGHTS,96910,220,5773.55,179,1270181.96,12,134,22,4,7,146,822704.52,262193.26,154803.0,405708.26,55,59,32,0,cd23c5df-2b68-4eab-974d-fb12fcc2ae21
1446,GU,Guam (County-equivalent),AGANA HEIGHTS,96919,12,6355.69,9,76268.31,0,7,1,1,0,9,71719.61,17956.68,13242.0,40520.93,1,4,4,0,dec2a13a-f356-4b17-bed4-51d7c6d4590d
1446,GU,Guam (County-equivalent),AGANA HEIGHTS,96921,1,20871.79,1,20871.79,0,0,0,1,0,1,5000.0,5000.0,0.0,0.0,0,1,0,0,5620385f-3f7d-42e0-a11c-be282ac38b00
1446,GU,Guam (County-equivalent),AGANA HEIGHTS,96923,1,3471.89,1,3471.89,0,1,0,0,0,1,5537.93,1580.93,3957.0,0.0,0,1,0,0,e9117ff9-9440-4c79-b8c0-a0a1da833a6c
1446,GU,Guam (County-equivalent),AGANA HEIGHTS,96932,4,952.19,4,3808.76,1,3,0,0,0,2,2946.05,726.91,0.0,2219.14,2,0,0,0,b24f2665-0ca2-4181-b1fb-654ba6b0d0c4
1446,GU,Guam (County-equivalent),AGANA HEIGHTS HAGATNA,96910,1,2006.19,1,2006.19,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,52706d1c-ed83-48c5-b078-f665e9b1d8de
1446,GU,Guam (County-equivalent),AGANA SPRINGS,96910,1,676.66,1,676.66,0,1,0,0,0,1,676.66,676.66,0.0,0.0,1,0,0,0,3cd1cbd3-d89e-4282-b8fe-20b425447883
1446,GU,Guam (County-equivalent),AGASA GUMAS,96929,1,41756.97,1,41756.97,0,0,0,0,1,1,19024.1,5000.0,2664.0,11360.1,0,0,1,0,4e669e36-a2fb-407d-bbe1-07510ae6c4f5
1446,GU,Guam (County-equivalent),AGASAGUMAS YIGO,96929,1,5263.42,1,5263.42,0,1,0,0,0,1,309.44,309.44,0.0,0.0,1,0,0,0,0f4e0532-1901-4211-a4ea-42ce32866ae7
1446,GU,Guam (County-equivalent),AGAT,96915,81,6059.22,80,490796.87,4,66,6,2,2,64,417619.8,103846.21,106007.0,207766.59,25,22,17,2,9df40a28-f84d-44a5-8015-e766bf339bf7
1446,GU,Guam (County-equivalent),AGAT,96924,3,5261.63,3,15784.88,0,2,1,0,0,1,14370.4,3235.69,3156.0,7978.71,0,0,1,0,cf576db0-5ae2-4dee-984c-77569091cb79
1446,GU,Guam (County-equivalent),AGAT,96928,237,4993.76,219,1183521.57,12,182,19,3,3,182,979245.21,302009.99,171304.0,505931.22,77,66,39,1,41b94162-18df-4ff4-95f7-f4c071ff1476
1446,GU,Guam (County-equivalent),ANIGUA,96910,3,3122.54,2,9367.63,0,2,0,0,0,1,5416.64,4948.71,0.0,467.93,0,1,0,0,d57a42e6-b7b0-4e5c-954c-113c118afb98
1446,GU,Guam (County-equivalent),ANIGUA,96932,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ab734629-db5f-49d7-bd0a-d927d7ef1774
1446,GU,Guam (County-equivalent),APRA HEIGHTS,96915,1,10293.28,1,10293.28,0,0,1,0,0,1,5000.0,5000.0,0.0,0.0,0,1,0,0,8d80e5e2-8dc9-472f-a571-f3c93d8d8e3c
1446,GU,Guam (County-equivalent),ASAN,96910,102,5460.37,91,556957.41,3,74,9,4,1,77,498783.43,118918.93,151522.0,228342.5,20,34,23,0,b7611352-7335-4b83-8530-acb7bc0725d6
1446,GU,Guam (County-equivalent),ASAN,96915,1,15414.19,1,15414.19,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8e93fe6f-a3ae-4820-9548-0eae9b2f90dc
1446,GU,Guam (County-equivalent),ASAN,96922,13,3334.68,12,43350.81,4,7,1,0,0,7,49055.15,9935.81,8786.0,30333.34,2,2,3,0,cbcaec5e-46f8-49d6-8c32-2b66f43f2ae2
1446,GU,Guam (County-equivalent),ASAN,96932,2,8099.86,1,16199.71,0,0,1,0,0,1,18165.97,5000.0,2638.0,10527.97,0,0,1,0,33382dc0-6ead-487f-9969-20b5417160d8
1446,GU,Guam (County-equivalent), ASAN,96910,1,7742.56,1,7742.56,0,1,0,0,0,1,7742.56,981.14,0.0,6761.42,0,1,0,0,6ccf027f-929d-41db-b965-d33d0beb93ac
1446,GU,Guam (County-equivalent),ASAN MAINA,96910,1,9574.84,1,9574.84,0,1,0,0,0,1,14048.03,4401.0,3957.0,5690.03,0,0,1,0,21ef6ddd-9450-40e2-8c0d-4340c411c491
1446,GU,Guam (County-equivalent),ASAN/  MAINA,96922,1,6764.77,1,6764.77,0,1,0,0,0,1,5302.07,1297.1,3957.0,47.97,0,1,0,0,cb1c83ff-646d-44e3-b06e-a11c5cc4f5c0
1446,GU,Guam (County-equivalent),ASAN VILLAGE,96910,1,8480.93,1,8480.93,0,1,0,0,0,1,1106.2,1106.2,0.0,0.0,1,0,0,0,40430c97-6b70-46c0-880a-838f3d8aa23c
1446,GU,Guam (County-equivalent),ASPENGAO,96913,1,2859.46,1,2859.46,0,1,0,0,0,1,862.51,862.51,0.0,0.0,1,0,0,0,ffa5d93a-89be-4090-820e-14dd461efaa2
1446,GU,Guam (County-equivalent),ASTUMBO,96910,1,86641.94,1,86641.94,0,0,0,0,1,1,19974.64,5000.0,3156.0,11818.64,0,0,1,0,4ae464d1-4534-44af-b7f7-34ac53b807bc
1446,GU,Guam (County-equivalent),ASTUMBO,96912,1,3321.18,1,3321.18,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1c7c2c81-5044-4f21-8847-064a2f0409e4
1446,GU,Guam (County-equivalent),ASTUMBO,96929,18,8915.33,17,160475.89,0,12,3,2,0,17,140118.93,38874.97,22401.0,78842.96,4,6,7,0,5f4aface-750c-422a-b6e7-d7bbc2118eba
1446,GU,Guam (County-equivalent),ASTUMBO ,96929,1,1758.64,1,1758.64,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8d6289a5-9476-4540-94f5-fe3eac684d2c
1446,GU,Guam (County-equivalent),ASTUMBO DEDEDO,96912,2,4531.34,2,9062.68,0,2,0,0,0,2,6742.98,5149.55,0.0,1593.43,1,1,0,0,9950836a-716d-4b59-8561-861ffe5ac09e
1446,GU,Guam (County-equivalent),ASTUMBO DEDEDO,96929,13,11719.78,13,152357.14,1,9,0,1,2,11,106032.55,27557.17,15027.0,63448.38,1,6,4,0,0e480ef7-9d19-47c6-bf85-c92912d38c67
1446,GU,Guam (County-equivalent),AZAFAGUMAS YIGO,96929,1,9323.07,1,9323.07,0,1,0,0,0,1,9289.26,1779.61,0.0,7509.65,0,0,1,0,03904a51-c019-4189-87f0-55f11a72b852
1446,GU,Guam (County-equivalent),BARRAGADA,96932,1,4217.11,1,4217.11,0,1,0,0,0,1,2424.32,1478.89,0.0,945.43,1,0,0,0,a1d46804-32d6-4aa3-a7dc-96f340ad9ea5
1446,GU,Guam (County-equivalent),BARRIGADA,96213,1,7047.2,1,7047.2,0,1,0,0,0,1,2398.81,2398.81,0.0,0.0,1,0,0,0,d12dd9d3-17fa-43e2-84a0-379613a47a39
1446,GU,Guam (County-equivalent),BARRIGADA,96910,2,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,85859a89-e6ea-4496-a221-d926ba134104
1446,GU,Guam (County-equivalent),BARRIGADA,96912,1,0.0,1,0.0,1,0,0,0,0,1,7821.71,1531.55,0.0,6290.16,0,1,0,0,c18752af-3000-4376-bab8-8946bc29b6f7
1446,GU,Guam (County-equivalent),BARRIGADA,96913,764,5837.64,646,4459956.75,57,452,85,36,16,525,3444893.77,1006750.81,684225.35,1753429.61,206,174,145,6,c2b28583-da8e-46ca-a953-039de3d18674
1446,GU,Guam (County-equivalent),BARRIGADA,96921,200,7492.22,168,1498444.92,11,113,28,6,10,152,1116916.9,325475.12,229212.0,562229.78,48,56,48,1,9ab45a35-4295-4d0e-9896-8e4e26a9fc4f
1446,GU,Guam (County-equivalent),BARRIGADA,96923,1,3160.96,1,3160.96,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3d80b5f8-7541-419a-9c09-65dc817c07a3
1446,GU,Guam (County-equivalent),BARRIGADA,96931,1,6779.05,1,6779.05,0,1,0,0,0,1,6397.17,0.0,0.0,6397.17,0,1,0,0,e72a0245-306f-407c-8f77-d8b15b49538a
1446,GU,Guam (County-equivalent),BARRIGADA,96932,1,2487.23,1,2487.23,0,1,0,0,0,1,1298.77,0.0,0.0,1298.77,1,0,0,0,f3714c77-6f42-4222-aac5-703dae808e6e
1446,GU,Guam (County-equivalent), BARRIGADA HEIGHTS,96913,1,267.88,1,267.88,0,1,0,0,0,1,550.0,0.0,0.0,550.0,1,0,0,0,65c879e6-71a1-4ec8-8e20-eb45de774bb8
1446,GU,Guam (County-equivalent),BARRIGADA HEIGHTS,96913,15,4289.71,12,64345.61,1,8,3,0,0,10,47770.64,23838.46,2664.0,21268.18,5,3,2,0,210e5146-4905-4e5e-9337-d6217f241dc8
1446,GU,Guam (County-equivalent),BARRIGADA HEIGHTS,96921,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,c702b3a4-efbd-4616-a3fc-15ffdfec8a09
1446,GU,Guam (County-equivalent),BARRIGADA  HEIGHTS,96913,1,11955.01,1,11955.01,0,0,1,0,0,1,11426.16,740.14,0.0,10686.02,0,0,1,0,b7825218-e90e-4943-aac2-d1f05e54e87a
1446,GU,Guam (County-equivalent),BARRIGADA    LEYANG,96913,1,5466.42,1,5466.42,0,1,0,0,0,1,935.72,0.0,0.0,935.72,1,0,0,0,bb7d010a-1cc2-4818-8e96-6fe757b88832
1446,GU,Guam (County-equivalent),BARRIGATA,96932,1,2866.55,1,2866.55,0,1,0,0,0,1,2866.55,1296.33,0.0,1570.22,1,0,0,0,4062fe69-6f8b-48f2-8f07-63331ec8b6c3
1446,GU,Guam (County-equivalent),CABESA YIGO,96929,1,6909.08,1,6909.08,0,1,0,0,0,1,945.43,0.0,0.0,945.43,1,0,0,0,56b21472-4a84-4d43-9ed9-c83a14e61cb9
1446,GU,Guam (County-equivalent),CARLOS HEIGHTS,96913,1,2810.31,1,2810.31,0,1,0,0,0,1,6767.31,548.75,3957.0,2261.56,0,1,0,0,110d1475-6fbf-43a0-a6cc-64ffe52b07e3
1446,GU,Guam (County-equivalent),CARLOS HEIGHTS UPPER TUMON,96911,1,7012.03,1,7012.03,0,1,0,0,0,1,4673.89,572.46,3156.0,945.43,0,1,0,0,7b85fb8d-c3d2-46d9-bb9c-66b807affa06
1446,GU,Guam (County-equivalent),CHALAN,96915,1,4702.72,1,4702.72,0,1,0,0,0,1,4702.72,564.16,0.0,4138.56,0,1,0,0,02ca6762-e265-460e-8077-7c135a7c14ac
1446,GU,Guam (County-equivalent),CHALAN BAGO,96915,1,50969.39,1,50969.39,0,0,0,0,1,1,15745.39,5000.0,2664.0,8081.39,0,0,1,0,f290a5ed-a09f-4c6e-ab45-3736c9b07e66
1446,GU,Guam (County-equivalent),CHALAN PAG0,96910,1,81.9,1,81.9,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4cf4f548-2987-4251-bea1-9d98df5b5ef3
1446,GU,Guam (County-equivalent),CHALANPAGO,96910,5,1443.78,3,7218.88,0,3,0,0,0,2,4362.95,1192.21,0.0,3170.74,2,0,0,0,2817d992-ece8-46b7-89b8-2380a862d7d1
1446,GU,Guam (County-equivalent),CHALANPAGO,96924,1,4314.28,1,4314.28,0,1,0,0,0,1,1735.4,1735.4,0.0,0.0,1,0,0,0,6026caf4-d319-452d-ae43-102b69dab875
1446,GU,Guam (County-equivalent),CHALANPAGO,96932,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,7b7874a0-334c-44ad-b999-c2c612e47c1a
1446,GU,Guam (County-equivalent), CHALAN PAGO,96910,3,1740.02,2,5220.07,0,2,0,0,0,2,3995.14,2192.67,0.0,1802.47,1,1,0,0,2239c25e-a195-47fe-891e-ac9db465c99c
1446,GU,Guam (County-equivalent),CHALAN PAGO,96910,362,6351.87,299,2299377.56,29,205,40,11,14,241,1624920.67,496049.94,274546.08,854324.65,100,65,76,4,9307c412-b2a0-4ffb-b9e7-abc084da287d
1446,GU,Guam (County-equivalent),CHALAN PAGO,96912,1,29246.9,1,29246.9,0,0,0,1,0,1,23087.33,5000.0,3957.0,14130.33,0,0,1,0,753423eb-0a05-4855-83f8-6f8d446ceb12
1446,GU,Guam (County-equivalent),CHALAN PAGO,96913,2,1190.5,2,2380.99,0,2,0,0,0,2,1512.6,1512.6,0.0,0.0,2,0,0,0,bada594b-4df8-41fa-b46e-30473c08afa8
1446,GU,Guam (County-equivalent),CHALAN PAGO,96914,1,7697.82,1,7697.82,0,1,0,0,0,1,10562.97,1537.02,3156.0,5869.95,0,0,1,0,1d286661-a5cf-479c-8c33-70f1d23da498
1446,GU,Guam (County-equivalent),CHALAN PAGO,96915,3,7963.77,3,23891.31,0,2,1,0,0,3,26026.74,6832.98,7113.0,12080.76,0,2,1,0,18e5c0e9-3a5a-4471-b370-2c352696cd6f
1446,GU,Guam (County-equivalent),CHALAN PAGO,96921,4,5486.51,3,21946.03,1,1,1,0,0,2,19037.27,5931.64,0.0,13105.63,1,0,1,0,6f7c8c0d-6676-45df-aa31-957f7644d280
1446,GU,Guam (County-equivalent),CHALAN PAGO,96924,12,5480.98,9,65771.78,2,4,2,0,1,5,42656.52,17154.71,2664.0,22837.81,1,2,2,0,d458c086-98f9-4330-a572-d91262f3e8ae
1446,GU,Guam (County-equivalent),CHALAN PAGO,96926,3,16743.72,3,50231.15,0,2,0,0,1,2,36840.63,7745.42,7113.0,20632.21,0,0,2,0,58d3d803-3087-4628-9604-8029353872a3
1446,GU,Guam (County-equivalent),CHALAN PAGO,96929,3,2236.37,3,6709.12,0,3,0,0,0,2,4531.18,1376.1,0.0,3155.08,1,1,0,0,a61c12e9-5a1a-48ab-9b3b-f5fcbe971be6
1446,GU,Guam (County-equivalent),CHALAN PAGO,96931,4,7843.15,4,31372.59,0,3,0,1,0,4,21849.38,10603.15,2104.0,9142.23,3,0,1,0,a6b8c6fc-bbf7-408b-b4cd-fe958aee3e7f
1446,GU,Guam (County-equivalent),CHALAN PAGO,96932,9,13545.26,8,121907.3,0,6,0,0,2,8,84297.39,24509.47,18994.0,40793.92,0,4,4,0,2b5114fc-b2da-42d8-ac17-510a420827fe
1446,GU,Guam (County-equivalent),CHALAN  PAGO,96910,19,8044.99,18,152854.73,0,14,2,1,1,13,99709.94,28851.75,12933.0,57925.19,5,4,4,1,14e43ab3-9ca2-411a-a1e4-4e52eb6b9f6f
1446,GU,Guam (County-equivalent),CHALAN  PAGO,96915,1,7981.53,1,7981.53,0,1,0,0,0,1,7562.76,1487.03,0.0,6075.73,0,1,0,0,47cd911e-c9c8-477f-b7bd-6d70f597b41c
1446,GU,Guam (County-equivalent),CHALAN   PAGO,96910,1,1469.19,1,1469.19,0,1,0,0,0,1,1469.19,600.8,0.0,868.39,1,0,0,0,f153c717-adb4-4ea4-97aa-188bd8eecc13
1446,GU,Guam (County-equivalent),CHALAN PAGO ,96910,1,1106.17,1,1106.17,0,1,0,0,0,1,1106.17,172.09,0.0,934.08,1,0,0,0,cb02bd63-e421-4714-bd63-4fa978d76c86
1446,GU,Guam (County-equivalent),CHALAN-PAGO,96932,1,1907.55,1,1907.55,0,1,0,0,0,1,361.0,361.0,0.0,0.0,1,0,0,0,2259a8f0-3577-4220-85f6-bac016b0dacf
1446,GU,Guam (County-equivalent),CHALAN PAGO TAI,96910,1,2880.87,1,2880.87,0,1,0,0,0,1,529.08,529.08,0.0,0.0,1,0,0,0,c19f6488-b579-4adc-8602-041bed2bb75b
1446,GU,Guam (County-equivalent),CHALAN PAGO VILLAGE,96932,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8f63a48f-162e-4b76-9bf3-47e19f4c4ea8
1446,GU,Guam (County-equivalent),CHALANPHGO,96910,1,1404.06,1,1404.06,0,1,0,0,0,1,958.92,958.92,0.0,0.0,1,0,0,0,86cd5e2c-7519-41fb-8e9e-b07473c30bf4
1446,GU,Guam (County-equivalent),CHALAN POGO,96910,2,3965.2,1,7930.4,0,1,0,0,0,1,11741.97,1929.98,3957.0,5854.99,0,0,1,0,90494e1d-e4ac-452f-bbd1-f286373963ad
1446,GU,Guam (County-equivalent),CHALEN PAGO,96910,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,a9dbf864-6d86-49cc-8f62-0c78a28459f3
1446,GU,Guam (County-equivalent),CHALON PAGO,96910,2,6981.84,2,13963.68,0,1,1,0,0,2,16788.38,6633.56,3957.0,6197.82,1,0,1,0,5a845b43-59ba-4243-bdff-64255d09e44f
1446,GU,Guam (County-equivalent),CHALON PAGO,96924,1,8347.43,1,8347.43,0,1,0,0,0,1,8347.43,1173.68,0.0,7173.75,0,0,1,0,2fe4ac7a-1f1e-4a88-80d1-bd4eec3359d9
1446,GU,Guam (County-equivalent),CHANAN PAGO,96910,1,1615.33,1,1615.33,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,46bb7049-27fb-43db-a5c8-49d99fa2efdb
1446,GU,Guam (County-equivalent),CHANLAN PAGO,96910,2,9247.16,2,18494.31,0,1,1,0,0,1,16970.23,5000.0,2664.0,9306.23,0,0,1,0,e8a4634f-9dc3-4c1e-af0e-b7d6a2446517
1446,GU,Guam (County-equivalent),DEDADO,96929,2,16525.68,2,33051.35,0,0,1,1,0,2,26338.43,7736.01,0.0,18602.42,0,0,2,0,0b241d68-daf7-4070-b77f-0c425902f305
1446,GU,Guam (County-equivalent),DEDDO,96913,1,50723.11,1,50723.11,0,0,0,0,1,1,25000.0,5000.0,3156.0,16844.0,0,0,1,1,83906493-f5e7-41ae-bfe8-be146f739324
1446,GU,Guam (County-equivalent),DEDEBO,96921,1,5576.21,1,5576.21,0,1,0,0,0,1,5576.21,363.32,0.0,5212.89,0,1,0,0,72e0a07e-41d0-46a2-8129-0e607eb8edde
1446,GU,Guam (County-equivalent),DEDEDE,96929,1,3157.03,1,3157.03,0,1,0,0,0,1,6313.03,1288.87,3156.0,1868.16,0,1,0,0,d091875a-ff3f-4d77-957d-e011f3400a04
1446,GU,Guam (County-equivalent),DEDEDO,96910,4,2885.86,3,11543.42,0,3,0,0,0,2,6549.77,2856.1,0.0,3693.67,1,1,0,0,c6317a04-3c85-43dc-9fdc-309b148ebb86
1446,GU,Guam (County-equivalent),DEDEDO,96911,1,1913.62,1,1913.62,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,bcee7e0f-e59f-4bef-a83e-00e9f196cf7c
1446,GU,Guam (County-equivalent),DEDEDO,96912,929,10899.83,826,10125945.81,50,501,126,45,104,738,6522004.54,1776899.42,1148940.93,3594112.52,215,217,306,19,c6fc45d2-b97f-4722-8d4c-e0b893892427
1446,GU,Guam (County-equivalent),DEDEDO,96913,1,4822.79,1,4822.79,0,1,0,0,0,1,4822.79,384.62,0.0,4438.17,0,1,0,0,bed80eeb-ec3e-4a8b-9f35-9801cce2ad90
1446,GU,Guam (County-equivalent),DEDEDO,96921,30,10669.11,29,320073.41,2,17,6,2,2,27,234322.48,65705.34,28835.0,139782.14,7,8,12,1,797419e7-3573-4d33-a029-da1c3979673a
1446,GU,Guam (County-equivalent),DEDEDO,96925,2,10880.07,2,21760.13,0,1,1,0,0,2,14339.03,5130.86,0.0,9208.17,1,0,1,0,5195e18e-94c4-460b-bd13-d91d49e0ed8f
1446,GU,Guam (County-equivalent),DEDEDO,96927,1,5043.12,1,5043.12,0,1,0,0,0,1,945.43,0.0,0.0,945.43,1,0,0,0,fd6e7976-354b-498d-b753-d1216a87f64e
1446,GU,Guam (County-equivalent),DEDEDO,96929,3172,7317.0,2744,23209529.24,199,1987,266,88,204,2275,16071451.16,4210951.61,2972487.25,8885685.9,815,766,694,53,9097a90b-0622-416c-8f17-fb086c9973b7
1446,GU,Guam (County-equivalent),DEDEDO,96931,9,4889.22,7,44002.98,1,4,1,1,0,7,47732.75,8915.27,7914.0,30903.48,4,0,3,0,c55c6227-b461-4bae-86c1-d12fb942c7bf
1446,GU,Guam (County-equivalent),DEDEDO,96932,12,10507.72,10,126092.65,0,6,2,0,2,10,81824.29,18314.45,13242.0,50267.84,3,3,4,0,691bfb4d-9926-46a3-9710-31575b69b5f5
1446,GU,Guam (County-equivalent), DEDEDO,96921,1,16055.95,1,16055.95,0,0,1,0,0,1,17158.63,5000.0,3156.0,9002.63,0,0,1,0,56244a73-cf11-4dd7-8010-72351b7d117b
1446,GU,Guam (County-equivalent), DEDEDO,96929,6,11703.84,6,70223.02,0,4,1,0,1,6,41733.66,13851.39,6621.0,21261.27,4,0,2,0,d8d93bb6-4664-4197-b473-181868ce4233
1446,GU,Guam (County-equivalent),          DEDEDO,96929,1,6036.31,1,6036.31,0,1,0,0,0,1,8666.5,1858.4,2664.0,4144.1,0,0,1,0,e4de582e-bbdf-4834-a817-4278e1cb2f0a
1446,GU,Guam (County-equivalent),DEDEDO.,96911,1,2108.27,1,2108.27,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2c3dbec9-c18b-4be2-93c5-fa107516f9d1
1446,GU,Guam (County-equivalent),DEDEDO  LIGUAN TERRACE,96929,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,b70bf288-4a8f-44b6-a7cc-157623a70d35
1446,GU,Guam (County-equivalent),DEDEDO      N C S,96929,1,2758.04,1,2758.04,0,1,0,0,0,1,2758.04,532.88,0.0,2225.16,1,0,0,0,a7e5cf7e-d3c8-411c-8030-bb5c4f6b2c6f
1446,GU,Guam (County-equivalent),DEDEGO,96921,1,14752.1,1,14752.1,0,0,1,0,0,1,14170.4,1707.44,0.0,12462.96,0,0,1,0,b1cb0190-ae80-40f9-a4ad-5ef2186d397a
1446,GU,Guam (County-equivalent),DEDEGO,96929,6,9836.28,6,59017.7,0,3,2,1,0,6,52895.93,11992.42,3945.94,36957.57,3,0,3,1,c0f2a8cb-12a2-4812-bf8a-7e55e6f2a37d
1446,GU,Guam (County-equivalent),DEDEO,96929,1,1992.97,1,1992.97,0,1,0,0,0,1,3263.33,599.33,2664.0,0.0,1,0,0,0,0934c52b-5df2-4096-b720-eb365b1c0e61
